"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/10/01 7:59:35 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","emergência da identidade","Outro fator preponderante, interligado ao anterior, que
opera no dinamismo atribuído à formação da identidade
coletiva dos ilhéus, se refere aos denominados “grandes
projetos”, gerador de interações sociais e materiais conflitivas
no território tradicional, capaz de afetá-los de modo integral,
ameaçando sua reprodução física e social, ainda que de modo
diferenciado. Trata-se num primeiro momento das enchentes
provocadas pela construção das barragens, cuja implantação,
em fins da década de 1970, levou a emergência da identidade
coletiva dos “ilhéus atingidos” pelas barragens, impelindo
à resistência e unindo-os a uma condição semelhante de
reivindicações pelos danos e expropriações, causados pelas
obras e projetos de construção das usinas e seus efeitos mais 
diretos.","2020-08-01"
"2021/10/01 8:01:10 PM GMT-3","identidade e território ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","territórios; ilhéus, identidade; unidades de conservação","Do mesmo modo, em meados da década de 1990, a
criação das unidades de conservação sobre seus territórios,
provocou o ressurgimento da identidade coletiva dos “ilhéus
atingidos”, dessa vez afetados pelo “preservacionismo” que
promoveu seu deslocamento compulsório das ilhas, seja na
área do Parque como na APA federal. Uma das diferenças
marcantes que tange esse período tem destaque na
objetivação das mobilizações que resultam na formação da
APIG, fato que concorre para delimitar formalmente, por meio
de estatuto, critérios próprios de pertencimento à identidade
de ilhéus, sendo considerados para fins de representação
política de base: os moradores das ilhas atingidos pelas
unidades de conservação, sejam eles os reassentados em
projetos oficiais e acampados pela reforma agrária, bem
como os que moram em outras condições, fora das ilhas,
porque foram expropriados pelas barragens e pelas unidades
de conservação, e, ainda, os que ainda resistem dentro das
ilhas ","2020-08-01"
"2021/10/01 8:06:38 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","","Nesse rumo, denunciam empreendedores turísticos e “donos de clubes de veraneio”
que se favorecem do discurso ambientalista para apropriar-se
do seu território, mas não se enquadram nos critérios de
pertencimento aos ilhéus. Ou seja, defender e conservar
os recursos naturais, incorporando-os na sua autodefinição
significa um ato político, que estabelece novas formas de
solidariedade, tendo em vista não mais somente as antigas
posses, mas a reconfiguração de sua territorialidade específica,
uma vez que não é possível ser ilhéu individualmente, visto
que as mobilizações lhes ensinaram, desde sempre, que a
identidade se constrói coletivamente. ","2020-08-01"
"2021/10/01 8:09:28 PM GMT-3","identidade e território ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","parque; regularização fundiária; indenização, terras ","Na avaliação dos ilhéus, a construção social da identidade,
via os critérios de pertencimento mencionados acima, viabiliza
condições tanto para o retorno as ilhas como para o acesso
aos direitos de regularização fundiária e indenização das
terras em decorrência da indefinição dessas pendências que,
segundo a APIG, atingem cerca de 50% do seu público. A
bem da verdade, o grupo sempre manteve essa pauta como
central, desde o período das barragens e, posteriormente,
em função da interdição das ilhas pela criação do Parque,
como única solução ofertada pelo Estado na reparação aos
danos patrimoniais. ","2020-08-01"
"2021/10/01 8:10:26 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","identidade coletiva ","Inclusive o método era muito distinto da forma como
era elaborado pelas agências oficiais. No caso da APIG, os
cadastros eram realizados presencialmente sob supervisão
e coleta de informações das lideranças do movimento,
acionando, prioritariamente, o critério de identidade coletiva
associado às questões relativas “ao lugar onde morava na
ilha”, “quem eram os vizinhos”, “situação da posse”, “onde
mora atualmente” e “qual o interesse da família”, dentre outros
itens relativos ao histórico do ilhéu e sua família. ","2020-08-01"
"2021/10/01 8:11:32 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","ilhéus","No entanto, a APIG/MOIRPA consideram a posse como
elemento constituinte da identidade, na medida em que os
herdeiros estão estruturalmente localizados a partir de sua
pertença a grupos familiares que se relacionam as respectivas
posses dentro de um território maior. Na avaliação do
movimento, mesmo que as gerações anteriores tenham sido
expropriadas, os herdeiros tenham se estabelecido fora das
ilhas ou atestem o óbito do titular, estes reconstroem a cadeia
de filiação ao último ilhéu, morador na ilha, para reivindicar
seu direito de herança à posse, sobretudo, em situações
pendentes de regularização fundiária e indenizações de suas
terras, que na expectativa dos ilhéus pode compor o território
do grupo no futuro","2020-08-01"
"2021/10/01 8:12:39 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","cidadania; parentesco","Por esta via, mobiliza-se o critério de pertencimento à identidade
apoiando-se em estruturas de parentesco, solução requisitada
também por ilhéus e seus descendentes que não encontram
mais condições sociais e econômicas de retorno às ilhas -
alguns, após quase 40 anos de expropriação - isto é, foram
compelidos a refazer suas vidas alhures e sob condições de
trabalho na maioria das vezes precárias, em circunstâncias
que reconstroem necessariamente outros vínculos sociais
que tornam pouco viáveis o retorno ao território. Adiciona-se
a essa decisão a ausência de infraestrutura básica e serviço
públicos, tal como luz elétrica, saneamento, escola, posto de
saúde, dentre outros recursos que inviabilizam as condições
básicas de cidadania para uma família sobreviver nas ilhas.","2020-08-01"
"2021/10/01 8:13:46 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","reconhecimento"," A pesquisa de campo nos permitiu
caracterizar pelo menos três critérios de pertencimento à 
identidade que consignam o inegável reconhecimento da
condição de ilhéus aqueles que foram expropriados e seus
descendentes, bem como os que resistem nas ilhas e os que
desejam retomar sua parcela no território. Tal ponderação
desloca a análise do conteúdo cultural para suas fronteiras
étnicas, ou seja, para o que Barth (2000, p.31) denominou
de “tipo organizacional”, o que significa que o problema da
contrastividade cultural passa a não depender mais de um
observador externo, que contabiliza as diferenças ditas
objetivas, mas unicamente dos sinais diacríticos, isto é, das
diferenças que os próprios agentes sociais consideram como
significativas.","2020-08-01"
"2021/10/01 8:15:08 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","barragens; autoatribuição ","Assim, “apenas os fatores socialmente relevantes
podem ser considerados verificáveis na identificação dos
membros de um grupo, sendo que a característica crítica é
a “auto-atribuição de uma identidade básica e mais geral”
(BARTH, 2000, p.33), que no caso dos ilhéus do Rio Paraná,
costuma ser determinada pela sua origem comum e formação
nos processos espoliativos promovidos pelas barragens e a
criação das unidades de conservação.","2020-08-01"
"2021/10/01 8:16:43 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","povos e comunidades tradicionais; consciência coletiva ","Desse modo, a partir de Barth (2000), as diferenças
culturais adquirem um elemento étnico não como modo de
vida exclusivo e tipicamente característico de um grupo, mas
sim quando as diferenças culturais são percebidas como
importantes e socialmente relevantes para os próprios sujeitos
sociais. Essa chave explicativa torna-se fundamental para
compressão do processo de construção social da identidade
coletiva dos ilhéus e passam a ganhar forma e conteúdo
diferenciados dos critérios acionados pelas classificações
oficiais de tempos anteriores, principalmente, após a
tomada de consciência de sua condição social de povos e
comunidades tradicionais, durante o 1º Encontro de Povos 
e Comunidades Tradicionais do Paraná, realizado em 2008.
O amadurecimento dessa consciência coletiva leva a novas
práticas político-organizativas (criação do MOIRPA), junto
com ela uma nova forma de se organizar por núcleos de base,
visando maior capacidade de mobilização e incorporando em
sua pauta um léxico de expressões próprias ao campo das
lutas dos povos tradicionais, redefinindo o significado das
lutas até então subsumidas na pauta das indenizações, criada
e “desencaminhada” como “solução única” pelo Estado. ","2020-08-01"
"2021/10/01 8:22:45 PM GMT-3","identidade e território ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","autodeclaração coletiva; memória coletiva ","A prova mais visível desse momento se situa na narrativa
presente em diversos documentos e falas públicas que
registram termos e pautas que iniciam pela explicação de 
sua identidade sempre vinculada a memória coletiva da
expropriação e da violência praticada pelo Estado, tornando-se
comum aos discursos das lideranças as seguintes expressões:
“o território é a via de acesso a posse”; “a autodeclaração
coletiva é nossa forma de dizer quem pertence ao grupo”;
“somos sujeitos coletivos de direito e não somente indivíduos
com direitos”","2020-08-01"
"2021/10/01 8:24:02 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","autodefinição ilhéus ","Explicita-se nessa mudança de orientação político organizativa do movimento social o significado de ser “Ilhéu do Rio Paraná” no processo de retomada de seu território. Nesse
momento, define-se com mais atenção, de modo informal,
mas também em encontros de formação e planejamento, os
critérios de autodefinição coletiva de seus membros conforme
critérios já informados acima, reforçando os sinais diacríticos
que delimitam a contrastividade cultural da identidade do
ilhéus, compreendendo um processo de trabalho autônomo,
baseado nas respectivas práticas de uso comum dos
recursos e de livre comercialização de sua produção agrícola
e extrativa. Compreende também as formas de cooperação
simples e práticas de reciprocidade positivas entre as unidades
familiares que se agrupam nas comunidades formadas nas
ilhas maiores, mas também em ilhas menores adjacentes e
seus núcleos familiares.","2020-08-01"
"2021/10/01 8:25:05 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","povos tradicionais; ilhéus ","Em outra direção, as novas pautas são travadas no campo
das disputas simbólicas e concorrem com o fortalecimento da
identidade e o conhecimento acerca de seus direitos étnicos
e territoriais, conforme o Estado manifesta o reconhecimento
formal da condição social de povos tradicionais aos ilhéus,
em particular, o ITCG e IAP, através da produção do mapa
“Terra e Territórios de Povos e Comunidades Tradicionais
no Paraná”, em 2010, (Figura 5), onde pela primeira vez os
ilhéus são representados cartograficamente pelo Estado,
dando à região do extremo Noroeste do Paraná uma nova
fisionomia étnica.","2020-08-01"
"2021/10/01 8:26:00 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","","Um pouco antes, entre 2009 e 2010, essa formalização se
materializa nos relatórios de encontros realizados pela Rede
Puxirão de Povos Tradicionais, com participação do MPF, MPE,
órgãos estaduais do Paraná e pesquisadores de universidades.
Ainda, em outros espaços, tal como na formação da Frente
Parlamentar dos Povos Tradicionais do Paraná na ALEP e, na
criação do Grupo de Trabalho (2009) dos Povos Tradicionais
no âmbito da Secretaria Estadual de Assuntos Estratégicos
(SEAE-PR), todos os espaços com participação dos membros
da APIG/MOIRPA, que ao apresentar suas demandas
acionam os critérios de pertencimento e de diferenciação
social específicos, já explicitados acima, em relatos sobre sua
identidade coletiva, reforçando a distinção social.","2020-08-01"
"2021/10/01 8:26:58 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","mapeamento social","Ainda em 2009, os ilhéus reafirmam sua identidade
coletiva e avançam na luta simbólica das classificações ao
publicar o fascículo n. 15 da coleção Nova Cartografia Social
de Povos e Comunidades do Brasil, intitulado “Ilhéus do
Rio Paraná atingidos pelo Parque Nacional da Ilha Grande
e APA Federal”, de autoria da APIG/MOIRPA e apoiado
por diversas instituições de pesquisa, momento em que
inauguram o campo de debates acerca de sua identidade
coletiva, transformada em objeto de pesquisa acadêmica
nas ciências sociais e humanas. O mapeamento social irá
contribuir com o deslocamento da interpretação sobre os
ilhéus no campo das classificações oficiais, até então fonte
exclusiva de explicações fornecidas sobre o grupo social,
rompendo com quase 80 anos de reprodução de estigmas.","2020-08-01"
"2021/10/01 8:28:33 PM GMT-3","identidade ","Positiva"," Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","indenizações "," O desdobramento dessa iniciativa marca um
novo momento na história dos ilhéus e repercute politicamente
ao contar com a presença do Superintendente do INCRA/PR e
do Coordenador de Gestão e Conflitos Territoriais (COGCOT/
DISAT/ICMBio), o que demostra a consolidação das duas
principais pautas em discussão: as indenizações (INCRA) e o
retorno ao território (ICMBio). Os encaminhamentos adotados
ao fim do evento apontaram para o fortalecimento da pauta
territorial e reafirmam a identidade dos ilhéus na condição
de povos tradicionais, consolidando sua posição jurídica
como sujeitos de direitos.","2020-08-01"
"2021/10/01 8:29:28 PM GMT-3","identidade ","Positiva"," Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","identidade étnica e coletiva ","A guerra das classificações em torno da identidade étnica
e coletiva do grupo vai permanecer sendo jogada no campo
material e simbólico, especialmente nos anos seguintes,
como veremos adiante. A seu desfavor, os ilhéus tem a
omissão sobre no Plano de Manejo do PNIG, que ratifica a
longa história de negação de sua existência social e fornece
garantia aos gestores e a visão de mundo preservacionista,
de que sua interpretação da realidade social na área atingida
pelo PNIG seja a versão exclusiva e oficial da realidade das
ilhas do Rio Paraná, isto é, uma “terra sem povo”.","2020-08-01"
"2021/10/01 8:30:36 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","reconhecimento; termo de compromisso","Um caso emblemático dessa disputa simbólica pelo
reconhecimento e sua continuidade no tempo é visível e
produz dissenso, inclusive, dentro do ICMBio. Como se pode
observar nos procedimentos que levaram a proposição de um
Termo de Compromisso (TC), em que se expõe, sutilmente,
divergências interpretativas entre a gestão da unidade e
as instâncias superiores (CR9/ICMBio e COGCOT/DISAT)
acerca da identidade dos ilhéus. ","2020-08-01"
"2021/10/01 8:35:19 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","","A confusão conceitual e operacional, que se sucede nos
documentos possivelmente tem sua origem no Plano de
Manejo do PNIG, que enquadra uma ocupação profissional
na qualidade de “população tradicional” e, por extensão em
identidade étnica. O redator informa ainda que participaram
da “oficina”, os ilhéus residentes no interior da UC e membros
da Rede Puxirão de povos tradicionais, organização
de referência política dos ilhéus, o que parece conferir
legitimidade à Nota Técnica, cujo os destinatários são os
pescadores profissionais que, em muitos casos, podem e
são autodeclarados coletivamente na condição de ilhéus do
Rio Paraná, entretanto, se fossem de fato os ilhéus seus
demandantes, o pedido teria origem na APIG/MOIRPA e não
da Colônia de Pescadores Z13, pois esta não representa os
ilhéus desde 1998.","2020-08-01"
"2021/10/01 8:36:28 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","ilhéus tradicionais ","Em vez disso, atalhou o caminho e “emprestou” dos ilhéus a
identidade étnica e cultural para classificar os “pescadores
profissionais”. Mobiliza para tanto, o Fascículo n. 15 (2009)
da Cartografia Social do Povos e Comunidades Tradicionais,
além de organizar uma oficina, onde estabelece critérios de
identidade dos denominados “ilhéus tradicionais”.","2020-08-01"
"2021/10/01 8:37:50 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","reconhecimento; organização social ","Neste rumo, apontamos a relevância da exposição
desse caso para compreendermos a persistência em ocultar
a existência, negar o reconhecimento e a dificuldade de
recognição da identidade e organização social dos ilhéus
pelo aparato do Estado, gestores e suas elaborações
técnicas internas ao órgão. Tal comportamento institucional
não se deduz monolítico, mas enfrenta sérias dificuldades,
como observamos no processo referente ao TC, no nível
da gestão local, para superar esse histórico equívoco e
suas consequências após a criação das UC’s. ","2020-08-01"
"2021/10/01 8:40:40 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","","A polêmica com os órgãos ambientais do Estado em torno
da identidade e direito dos ilhéus sofreu outro duro teste
dentre diversas outras ações transitadas na luta da APIG/
MOIRPA nos últimos cinco anos. Talvez a que mais exigiu aos 
ilhéus o acionamento dos critérios de pertencimento ao grupo,
associado a capacidade de mobilização em torno da unidade
política interna foi a realização do Cadastro Ambiental Rural
(CAR). A luta em torno da elaboração do CAR se inicia em 2012,
com a aprovação do Novo Código Florestal e sua lógica voltada
para a propriedade privada da terra, o que abre divergências
entre as categoriais oficiais de classificação do uso e domínio
fundiário acionadas pelo INCRA e IBGE, e as diferentes formas
existentes de territorialidade específica dos imóveis rurais
ocupados pelos povos tradicionais, onde o uso comum do
recurso natural é uma das características principais - podendo
ser posses ou propriedades particulares e/ou coletivas de área
contínua que são ou podem ser usadas para a lavoura, para a
criação de animais em comum, para a extração vegetal, florestal
ou atividades similares baseadas no trabalho familiar","2020-08-01"
"2021/10/01 8:41:59 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","mobilizações políticas; ações coletivas ","Do mesmo modo não se trata de uma simples
recognição dos ilhéus, que passaram a acionar a identidade
como uma estratégia patrimonial, econômica ou cultural, mas,
sim, de uma construção social associada a ações coletivas e
a mobilizações políticas de longo prazo.","2020-08-01"
"2021/10/01 8:44:00 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","identidade indígena ou tribal","As indagações que impulsionaram esse ensaio reivindicam
a justificação e legitimação científica e jurídica dos critérios de
pertencimento étnico à identidade de ilhéus, estabelecidos a
partir de critérios objetivos pela APIG/MOIRPA. Juridicamente,
consoante o que determina a legislação infraconstitucional
(OIT/169), compreendemos, tal como enuncia a norma que:
“a consciência de sua identidade indígena ou tribal deverá
ser considerada como critério fundamental para determinar
os grupos aos que se aplicam as disposições da presente
Convenção” (OIT, 1989).","2020-08-01"
"2021/10/01 8:45:17 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","","Pode-se asseverar que a consciência da identidade étnica dos ilhéus emergiu no
decorrer da criação das unidades de conservação, quando a
categoria de posseiros e trabalhadores rurais dava mostras
de esgotamento e a publicação do Plano de Manejo do PNIG
e demais ações repressivas a sua cultura e estilo de vida
aumentaram intensamente. ","2020-08-01"
"2021/10/01 8:46:47 PM GMT-3","identidade","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","","Nesse contexto, as mobilizações políticas em defesa
de seu modo de vida convergem para defesa do território e
delimitam critérios de pertencimento étnico que afluem para
definição das identidades, segundo as quais os agentes
sociais se reconhecem enquanto grupo portador de uma
cultura que transcende vínculos sindicais ou de associação
formal. O advento da categoria de ilhéus e sua diversidade
interna, através de um critério político-organizativo, define
uma situação social particular.","2020-08-01"
"2021/10/01 8:47:53 PM GMT-3","identidade ","Positiva","Outras vozes: ilhéus do rio Paraná, processos de territorialização e a construção social da identidade étnica e coletiva http://novacartografiasocial.com.br/download/outras-vozes-ilheus-do-rio-parana-processos-de-territorializacao-e-a-construcao-social-da-identidade-etnica-e-coletiva/","Roberto Martins de Souza ","","Decorre desses avanços as mobilizações coletivas que
resultaram na produção da cartografia social, mapeamentos
situacionais, ocupação de espaços públicos dos mais diversos,
a elaboração do protocolo de consultas e demais documentos
confeccionados por instituições do Estado, ratificando seus
direitos e viabilizando um amplo conhecimento sobre sua
identidade étnica e coletiva. Apoiados nos direitos étnicos os
ilhéus enunciam seu processo específico de territorialização
que deriva na territorialidade específica correspondente,
compreendendo as terras das ilhas configuradas por diversos
espaços sociais essenciais a sua reprodução social, a saber:
moradias, quintais, rio, lagoas, lagos, várzeas, praias, portos,
áreas de roça, áreas de mato e demais elementos derivados.","2020-08-01"
"2021/10/01 8:49:56 PM GMT-3","identidade ","Negativa","https://www.mg.gov.br/servico/emissao-da-carteira-de-identidade-2a","","","A carteira de identidade é uma das formas de identificação civil, que caracteriza o indivíduo por seu caráter único, para que dessa forma possa usufruir de seus direitos como cidadão de determinado território nacional. Esse documento tem o fim de comprovar a identidade de uma pessoa física, seja perante aos órgãos públicos ou privados, além de ser necessário para a solicitação de outros documentos. O documento é válido em todo o território brasileiro.",""
"2021/10/01 8:51:09 PM GMT-3","identidade ","Negativa","https://www.mpmg.mp.br/comunicacao/manual-de-identidade-visual/","","","Manual Básico de Identidade Visual do Ministério Público do Estado de Minas Gerais, instituído pela Resolução PGJ 23, de 24 de agosto de 2018, é o documento que trata da aplicação apropriada dos elementos gráficos relacionados à identidade visual da instituição. Suas orientações devem ser seguidas rigorosamente a fim de se preservar essa identidade visual.",""
"2021/10/01 8:52:58 PM GMT-3","identidade ","Negativa","https://www.pefoce.ce.gov.br/2019/06/26/nova-carteira-de-identidade/","","","A Perícia Forense do Estado do Ceará (Pefoce), por meio da Coordenadoria de Identificação Humana e Perícia Biométricas (CIHPB), inicia a emissão dos novos modelos de Carteira de Identidade Civil/Registro Geral (RG), a partir do dia 1º de julho de 2019. O motivo das mudanças no documento corresponde à Lei nº 7.116/1983, regulamentada pelo Decreto Federal nº 9.278/2018, de 5 de fevereiro de 2018, que impõe um novo padrão para as cédulas, que possuirá novas medidas de segurança.",""
"2021/10/01 8:53:55 PM GMT-3","identidade ","Negativa","https://www.caixa.gov.br/empresa/identidade-digital/Paginas/default.aspx","","","A Identidade Digital é o Certificado Digital da Caixa. Com ele é possível acessar o Conectividade Social e utilizar a internet como meio de comunicação para a disponibilização de diversos serviços com maior segurança, facilidade de acesso e redução de custos, além de garantir autenticidade, a proteção e a validade jurídica de transações e documentos eletrônicos na internet.",""
"2021/10/01 8:55:22 PM GMT-3","identidade ","Negativa","Fonte: Agência Câmara de Notícias https://www.camara.leg.br/noticias/797980-comissao-rejeita-proposta-que-permite-uso-de-identidade-militar-por-temporarios-inativos","","","A Comissão de Relações Exteriores e de Defesa Nacional rejeitou proposta que pretendia autorizar oficiais e praças temporários a utilizarem a carteira de identidade militar mesmo após o fim do serviço ativo.

A autorização estava prevista no Projeto de Decreto Legislativo (PDL) 94/19, do deputado Hélio Lopes (PSL-RJ). Com o projeto, o deputado pretendia anular dispositivo do Decreto 8.518/15 que, atualmente, restringe o direito dos temporários à carteira de identidade de militar ao período do serviço ativo.

Fonte: Agência Câmara de Notícias",""
"2021/10/01 8:57:13 PM GMT-3","identidade","Negativa","https://www.ufba.br/manual-de-identidade-visual","","","A Universidade Federal da Bahia apresenta o Manual de Identidade Visual e sua marca, o Brasão da UFBA, visando organizar a construção e aplicação e, com isso, criar um sistema de identidade visual padronizado.

A Universidade Federal da Bahia com esse manual objetiva que toda a comunidade acadêmica e terceiros utilizem esta marca de forma unificada, o que significará uma comunicação institucional muito mais eficaz.",""
"2021/10/01 8:58:14 PM GMT-3","identidade ","Negativa","https://www.ufes.br/identidade-visual","",""," Identidade Visual da Universidade Federal do Espírito Santo (Ufes) tem por objetivo padronizar documentos, fortalecer e divulgar a marca institucional. A Identidade Visual é uma produção da Superintendência de Comunicação (Supec) da Ufes.",""
