"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/10/21 2:57:31 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional  http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","neocomunidades, irrigantes, acampamentos","Assim sendo, podemos perguntar que lugar ocuparia categorias de pessoas, de famílias, de redes de parentesco, de neocomunidades como as que ao longo das estradas semeiam “acampamentos de lona preta” dos movimentos sociais pela reforma agrária?
E os desalojados de barragens ou de novas reservas biológicas e parques naturais? Ou
ainda os que aqui e ali são beneficiados por novos projetos de assentamento e ocupação
modernizada de terras de produção, como os “irrigantes” dos projetos ao longo de partes
do rio São Francisco?","2014-07-11"
"2021/10/21 3:00:56 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","comunidade tradicional, isolada, qualificadores","Da relação de indicadores do “tradicional” em uma comunidade “relativamente
isolada”, cremos que ficou de fora (e não por esquecimento, pelo que conhecemos de
seus autores) alguns qualificadores importantes que nos remetem a José de Souza
Martins e, com ele, nos convidam a outros estudiosos da questão rural no Brasil de hoje.
Talvez o cenário descrito por Diegues e Arruda seja o mais completo dentre os que procuram de algum modo caracterizar a comunidade tradicional e seus derivados.
Entretanto, seria oportuno reforçar alguns qualificadores e acrescentar outros, cujo valor
é tão relevante quanto os listados acima. Quais seriam eles?","2014-07-11"
"2021/10/21 3:04:57 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","transformação da natureza, trabalho coletivo, modo rústico de trabalho","A transformação da natureza: mais do que o existir em um território achado, 
doado, conquistado, apropriado e tido como um lugar natural e social legítimo de
existência de uma comunidade de ocupação, o que qualifica uma comunidade
tradicional é o fato de que ela se tornou legítima através de um trabalho coletivo de
socialização da natureza. Um trabalho sem interrupções realizado ao longo de gerações
ou, no limite, através da geração presente. Assim, um lugar natural – não raro lembrado
como selvagem, intratável, vazio e doentio – que “não era assim”, “ficou assim” através
e ao longo de um múltiplo e complexo modo rústico de trabalho. Um trabalho associado
a um saber peculiar que, com mínimos recursos econômicos, empresariais e tecnológicos, se comparados como os das neo-unidades do agronegócio, por exemplo, tornaram um espaço de natureza em um lugar social humanamente habitável e, em seus termos próprios, produtivo.","2014-07-11"
"2021/10/21 3:09:07 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","autonomia, quilombola, extrativista","A autonomia: é preciso que uma pequena comunidade quilombola ou extrativista esteja muito isolada “do resto do mundo”, para que não se reconheça relacionada e interdependente: a) de outras comunidades com iguais características e, não raro, com
uma mesma história de presença no lugar; b) de outras comunidades maiores, onde
(como nas gradações de João Guimarães Rosa) existe já um equipamento urbano e um “comercinho” que a coloca a meio caminho entre um aglomerado rural e uma cidade: c)
com as cidades próximas e até mesmo mais distantes.","2014-07-11"
"2021/10/21 3:12:55 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","autonomia, dono, livre, pobre, liberdade","Este fato não invalida um outro, também evidente e igualmente reconhecido. O de que, se comparados com os “peões de fazenda”, com os empregados de empresas rurais e com os trabalhadores assalariados da/na cidade, pessoas, famílias e unidades de vizinhança e trabalho das comunidades tradicionais realizam o seu trabalho e vivem suas vidas com graus de autonomia qualitativamente diferentes e bem maiores.
“Trabalhar no que é seu”; “ser dono do seu tempo de trabalho”; “ser livre” (mesmo que em termos relativos) para decidir o destino de sua produção de bens da terra ou mesmo de artesanato. Enfim, “trabalhar sem patrão, mesmo que na lida do pobre” são qualificadores altamente valorizados de um modo de vida em que muitas vezes o preço de uma assumida “condição de pobre” é a experiência da autonomia, traduzida como uma espécie sempre desejada de liberdade: “ser dono do seu” e, por este meio, “ser dono de sua vida”.","2014-07-11"
"2021/10/21 3:15:35 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional    http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","autoctonia, geração, descendente, descender, linhagem","A autoctonia: não sabemos bem se esta palavra aparentemente ambígua seria a
melhor aqui. Mas é a que talvez melhor traduza o descender e/ou saber-se e sentir-se
descendente de uma geração ou de uma linhagem de uma pessoa, de algumas pessoas,
de uma família original ou de um pequeno grupo de parentes ou parceiros fundadores.
Reconhecer-se, portanto, como uma comunidade presente herdeira de nomes, tradições,
lugares socializados, direitos de posse e proveito de um território ancestral, que pode vir
de tempos imemoriais (“isso vem dos tempos de Adão”) ou de tempos muito próximos,
como aquele em que cabem a geração fundadora e a de seus filhos.","2014-07-11"
"2021/10/21 3:20:18 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional  http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","indígenas, memória, luta, história, expropriação, resistência","De fato, são poucos os casos de comunidades tradicionais populares em que a memória dos fatos e feitos, das histórias e estórias da fundação do lugar e de sua continuidade não esteja associada a situações de luta e conquista, de confronto, expropriação e resistência. Em um primeiro contar de memória, algumas lembranças dos “mais velhos aqui do lugar” farão referência longínqua à presença de grupos e comunidades indígenas. Então não é raro que, de maneira sempre vaga e imprecisa, alguns fragmentos de uma história oral e mítica façam dos primeiros fundadores do lugar e das gerações de sucessores.","2014-07-11"
"2021/10/21 3:22:41 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","resistência, sofrimento, ameaça, luta","Assim, em muitas situações presentes, uma comunidade tradicional não se reconhece como tal apenas por serem eles e os seus modos de vida “diferenciados do ponto de vista cultural”, como grifamos na conceituação de Diegues e Arruda, mas, também, por haverem no correr dos tempos, criado, vivido e transformado padrões de cultura e modo de vida em que a luta, o sofrimento, a ameaça e a resistência estão no  cerne da memória.","2014-07-11"
"2021/10/21 3:25:53 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradiciona l  http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","quilombo, escravos, quilombolas, conflitos","Assim, são conhecidos casos de comunidades quilombolas cuja ancestral origem é
atribuída a um gesto pacífico: a doação das terras a uma ou a algumas famílias de ex-escravos.
Em outros casos o quilombo origina-se de um ato de resistência: a fuga de escravos ou o abandono ostensivo de uma fazenda e a criação de um lugar de refúgio e luta. Em algumas situações depois de um tempo de paz devida ao próprio isolamento da comunidade original e de seus herdeiros, “vieram tempos em que chegaram eles”,  sujeitos de fazendas, empresas e negócios, que instauraram um tempo anterior e/ou presente de ameaças, expropriações, cercamentos e conflitos.","2014-07-11"
"2021/10/21 3:29:59 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","luta, resistência, memória, enfrentamento","A história de lutas e resistências atuais: da memória de tempos passados de conflitos “com os homens” parcial ou totalmente resolvidos. Não são poucas as comunidades tradicionais em que esta memória do passado continua numa vivida história de presente. Pode mesmo acontecer de a geração atual reconhecer-se como aquela que assistiu a chegada dos “tempos da Besta Fera”. Entre conflitos armados e lentos enfrentamentos jurídicos, boa parte do que configura o que culturalmente chamamos de um modo de vida, realiza-se também politicamente como um trabalho comunitário de resistência atual.","2014-07-11"
"2021/10/21 3:35:12 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","deslocamento, reservas exrativistas, área","Em alguns casos drásticos, ameaças vindas de transformação de um lugar social de vida popular em um imenso espelho d’água de uma grande represa, o que provoca o deslocamento total ou parcial da comunidade para uma “nova área”, quase sempre
diversa e bastante pior do que a “de lá de onde a gente vivia”. A criação de espaços públicos e oficiais de salvaguarda de natureza e biodiversidade pode criar situações 
semelhantes, em que as reservas extrativistas surgem como um modelo promissor, mas
quase sempre também de difícil conciliação.","2014-07-11"
"2021/10/21 3:39:06 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional  http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","territórios, expulsão, expropriação","A experiência da vida em territórios cercados e ameaçados: a expulsão de toda uma comunidade de sua “terra de sempre” é uma forma radical de expropriação passada
e presente. A redução progressiva do território original até limites não raro exíguos o
bastante para não suportarem mais a demografia original de uma comunidade tradicional é uma outra. Não são poucas as comunidades tradicionais do Norte de Minas – para ficarmos em nossa geografia mais familiar – cercadas entre terras que se percorre
a pé em poucos minutos, entre a margem de um rio e uma longa cerca de arame. Isto
quando uma comunidade já não se constitui no que estamos chamando aqui de terras de
sobra. Em altos de chapada, em fundos de pasto, em territórios até agora sem serventia
para as frentes expropriadoras.","2014-07-11"
"2021/10/21 3:41:27 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional  http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","quilombolas, índios, camponeses, invisíveis, invisibilidade","Um dos atributos nem sempre reconhecidos até mesmo por seus pesquisadores de
campo, está em que a comunidade não se faz “tradicional” por meio de alguns traços
folclorizáveis de sua cultura. Elas se tradicionalizam como uma estratégia de defesa.
Como um modo de existir dividido entre a relação dependente com o “mundo de fora” e
uma protegida quase-invisibilidade. Índios, quilombolas, camponeses antes e agora
vivendo sob o peso de contínuas ameaças, resistem procurando também fazerem-se
invisíveis aos olhos do outro. Quase invisíveis, mas presentes.","2014-07-11"
"2021/10/21 3:44:36 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","identidade, ancestral, autóctone","E é sobre uma anterioridade vivida e pensada, sobre a afirmação de que “a gente já estava aqui quando eles chegaram, mesmo que eles não tenham visto a gente” (ou até por isto mesmo) que a comunidade tradicional reconstrói tanto a sua identidade quanto o fundamento dos seus direitos a permanecerem “aqui” e a se reproduzirem “como nós
sempre fomos”.
Assim sendo, elas não são tradicionais porque aos olhos de quem chega opõem-se ao que, segundo “eles” é moderno. São tradicionais porque são ancestrais, porque são autóctones, porque são antigos, resistentes anteriores. Porque possuem uma tradição de memória de si mesmos em nome de uma história construída, preservada e narrada no existir em um lugar, por oposição a quem “chega de fora”.","2014-07-11"
"2021/10/21 3:48:03 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional  http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","comunidade tradicional, autoctonia, reconhecimento","Assim, saibamos reconhecer a existência de um fundamento de autoctonia que
revela o próprio ser da comunidade tradicional que estaremos considerando nestes
estudos. Este reconhecimento que com facilidade é revelado a quem chega e pergunta,
remete a palavras de José de Souza Martins reescritas aqui muitas linhas acima.","2014-07-11"
"2021/10/21 3:50:48 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","vítimas, conquistados, dominados, expulsos","Sob um outro olhar, o das “vítimas”, as comunidades tradicionais são o que existia antes quando, em um tempo “antes”, pessoas, famílias, teias de parentes de parceiros, etnias e povos já “ali estavam” quando os “outros” chegaram. Aqueles que, em direção oposta, foram “descobertos” – quando a sua existência em um espaço natural é percebida e levada em conta – desbravados, conquistados, dominados, submetidos, cercados e, não raro, expulsos em direção a uma outra fronteira provisória.","2014-07-11"
"2021/10/21 3:54:02 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","""ser daqui"", ""estar aqui"", tradicionalidade","Esta deve ser a primeira característica da comunidade tradicional. Ela não está tanto em sua tradicionalidade, pois este atributo sim parece ser bastante pouco aplicável como um diferenciador de modalidades de grupos sociais, de formas de povoamento, de modos de vida, de culturas e de identidades. A autonomia, a autoctonia e a cultura de resistência, sim. O fato de uma comunidade de povoadores de um território poder reclamar o “ser daqui”, ou “estar aqui” desde tempos imemoriais ou, pelo menos, desde “a chegada do estranho”. Do “outro” vindo de fora.","2014-07-11"
"2021/10/21 4:08:24 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","autoctonia, perenidade, remoto, antecedente","A comunidade autóctone pode proclamar como um estatuto de perenidade, que sempre esteve em um lugar até agora habitado por descendentes de ancestrais; que ocupa um lugar de vida e trabalho do qual, mesmo não sendo em sua origem a unidade pioneira, é a quem pode atestar ou rastrear uma presença antecedente a de outras frentes de  povoamento posteriores. Ela pode reclamar uma autoctonia relativa: não é pioneira nem a mais antiga, mas habita um território partilhado com outras unidades sociais de povoamento remoto, comprovada ou imaginariamente antecedente de longo ou médio
tempo à chegada de outras frentes de povoamento.","2014-07-11"
"2021/10/21 4:14:15 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","qualificador, tradicional, critério de tempo-e-espaço","Ousemos ver e pensar por um momento não o que está nos estudos científicos, cada um de modo geral centrado sobre uma modalidade de “acontecer no campo”, mas o que se dá a ver quando, com olhos abertos e desarmados, percorremos uma região rural entre cidades. Procuremos colocar lado a lado e depois aproximar ou opor as mais diferentes formas ancestrais e atuais de ocupação de territórios fora-da-cidade. 
Lancemos mão, em primeiro lugar, de critérios simples de tempo-e-espaço.
Coloquemos, então, de um lado, aquelas povoações, comunidades sobre as quais tempos [sic] aplicado o qualificador “tradicional”.","2014-07-11"
"2021/10/21 4:17:11 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","quilombolas, indígenas, comunidade étnica, comunidade tradicional","Em um vôo mais alto e ousado, coloquemos de um lado as comunidades étnicas:
as de povos indígenas e as de remanescentes quilombolas, sempre a meio caminho entre
a comunidade étnica e a comunidade tradicional regional. Pensemos agora um ousado
contraponto. Ele poderá parecer aqui um convidado indevido. No entanto, ele “aí está” e
multiplica-se ao redor das cidades e nos entremeios entre uma cidade e outra de  maneira muito acelerada. O capital a semeia sobre terrenos que antes foram fazendas ou “áreas
vazias”, e o desejo “classe A” de viver uma vida ao mesmo tempo urbana-e-rural, “ecologicamente correta e feliz” e sumamente protegida. Torna-a um lugar fabricado extremamente valorizado e ela se constitui das modernas comunidades-condomínios em
que o próprio termo “comunidade” pode ser indevido. ","2014-07-11"
"2021/10/21 4:21:06 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","comunidades-condomínio, comunidades por opção, ecovilas, socioeconomia","Podendo parecer semelhantes para quem olha de longe, diversas das comunidades-condomínio, podemos colocar as comunidades de opção. Em boa medida elas são constituídas por pessoas vindas da cidade e animadas pelo projeto de realizarem
no campo uma experiência de vida alternativa. Uma vida fortemente centrada em um
imaginário utópico de comunidade ideal centrada em uma opção de produção de bens
da terra por meios ecologicamente corretos, eugenicamente sadios e socialmente
solidários. Ecovilas, pequenas áreas de agricultura orgânica e corporada são seus bons
exemplos. Algumas, as mais antigas, podem ser originadas de unidades confessionais
e/ou religiosas. Não esqueçamos que práticas de relação sustentável com o ambiente e
de agricultura orgânica (em suas diferentes alternativas) associam-se aqui e ali a
projetos comunitários em assentamentos de reforma agrária e mesmo em algumas
comunidades tradicionais. Todo um novo e promissor movimento centrado em
simplicidade voluntária e na socioeconomia solidária os anima.","2014-07-11"
"2021/10/21 4:26:25 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","neocomunidades, comunidades de ocupação, comunidades de expropriação, populações desalojadas ","Ao ocuparem territórios ribeirinhos e sertanejos não raro próximos em sua geografia e em sua condição de pobreza, essas neocomunidades possuem momentos de ocupação de territórios e histórias de seus processos bastante diversas. Estamos agora diante de comunidades de ocupação, como os acampamentos provisórios e os assentamentos dos movimentos de reforma agrária. E estamos diante de comunidades de expropriação. Elas são aquelas ocupadas por populações e comunidades “deslocadas” por efeito de construções de barragens, pela constituição de áreas de parques e reservas naturais ou outros processos de ressignificação de territórios. Quase sempre as populações  “desalojadas” são levadas para algum lugar ainda rural, ou já urbano pré-escolhido pelo poder público.","2014-07-11"
"2021/10/21 4:33:42 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","povoadores, habitantes, herdeiros, direitos, fundamentos","Uma pequena síntese poderia ser tentada agora. Ela poderá repetir ideias e mesmo
indicadores classificatórios já vistos. Mas que nos sirva com uma síntese provisória de
todo o caminho percorrido até aqui. Se os próprios sujeitos das diferentes comunidades
tradicionais, entre palavras e apelos diversos, formulassem os fundamentos de seus
direitos a viverem onde vivem, a trabalharem a terra que trabalham, a partilharem “ali”,
um modo de vida próprio e a transferirem aos seus herdeiros a casa, a comunidade e o
território que reconhecem haver herdado de seus antepassados, ou ocupado antes “da
chegada dos outros”, quais seriam eles?
1º Eles são os atuais povoadores do lugar e habitantes de um espaço natural tornado, em um tempo anterior que se prolonga a um presente, um lugar social: uma comunidade. São aqueles que se reconhecem e se identificam como herdeiros legítimos, através de relações contínuas de parentesco e descendência, de ancestrais fundadores de um lugar: [...]","2014-07-11"
"2021/10/22 3:01:23 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","povo, indígena, comunidade original","Eles próprios são os que, chegados de um outro lugar antecedente a um novo lugar, ali se fixaram e formaram uma comunidade original, mesmo que em tempos não remotos. Notemos que neste caso, tal como no anterior, mesmo quando é de algum modo lembrada uma pré-existência anterior de outros povos, como grupos indígenas – cujo nome tribal pode ser identificado ou não – são negados ou são esquecidos os seus direitos sobre o território: a) porque o “povo” anterior é tido como não mais existente; 
b) porque acredita-se que em tempos anteriores ou contemporâneos aos da chegada dos
ancestrais fundadores da comunidade, o povo indígena originário abandonou o lugar.","2014-07-11"
"2021/10/22 3:05:00 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional     http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","população local, reprodução, ameaça, expropriação, divisas","3º Eles são os que, depois de estabelecidos “aqui”, geraram uma população local
através da reprodução física de descendentes, em uma comunidade local definida por
um duplo “estar aqui”: a) ela se reproduz fisicamente em um lugar socialmente habitado; 
b) ela estabelece utilitária e simbolicamente um espaço delimitado como um
território próprio da comunidade, como ou sem divisas restritas e, não raro, sob ameaça
de expropriação.","2014-07-11"
"2021/10/22 3:09:41 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","socialização, natureza, famílias, vizinhança","4º Através do trabalho produtivo de seus ancestrais fundadores até o do da geração atual, eles se reconhecem como os agentes diretos de socialização da natureza em um lugar “aqui”. Assim, um espaço tido como anteriormente “vazio”, “selvagem”, “ermo”, “abandonado”, torna-se aos poucos e de maneira compreendida como irreversível, um lugar de natureza socializada e capaz de acolher, devido ao trabalho humano de sua transformação, uma comunidade de pessoas, famílias e redes de parentesco e vizinhança. Em tempos originais, ou até o momento presente, este trabalho pessoal, familiar e coletivo é tido como realizado sem, ou quase sem, o concurso de “ajudas” exteriores à comunidade.","2014-07-11"
"2021/10/22 3:13:13 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional    http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","troca, intercâmbio,  dependência","8º Ao longo do tempo e de acordo com padrões variáveis de troca autônoma, de dependência relativa, de bens e de serviços em diferentes situações de trabalho
subalterno ou não, eles estabeleceram e preservaram relações de intercâmbio com outras
comunidades de igual condição e cultura, ou com diferentes modalidades de sociedades polo de mercado e poder.","2014-07-11"
"2021/10/22 3:18:18 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","gerações, ciências populares, valores, práticas, patrimônio cultural imaterial ","9º Eles herdaram como uma comunidade, ou criaram e transformaram ao longo dos anos e através de gerações, sistemas apropriados ou próprios de saberes – as diferentes ciências populares – de representação da realidade e de atribuição de valores de conduta e de atribuição de identidade. Enfim, de tudo aquilo que no passar dos anos sustentou como sistemas de saber de práticas do fazer e de éticas do agir, a reprodução física e social da comunidade. E aquilo a que hoje, com uma importância teórica, política e prática tendemos a atribuir hoje o nome de patrimônio cultural imaterial.","2014-07-11"
"2021/10/22 3:21:05 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional  http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","símbolos, sistemas, sociabilidade","10° Eles se reconhecem como apropriadores e/ou criadores por conta própria –
mas sempre dentro de padrões culturais de âmbito regionalmente mais amplos do que
“uma comunidade” - de diferentes modalidades e sistemas de reprodução da cultura,
através da circulação de símbolos, saberes, sentidos, significados e valores de sociabilidade entre pessoas de uma mesma geração e, de maneira especial, através da
socialização de crianças, adolescentes e jovens.","2014-07-11"
"2021/10/22 3:24:16 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","associações, sociedade civil, ","11° Eles criaram formas, originais ou aprendidas com outros, de associações internas – de uma equipe corporada de trabalho da pesca a uma equipe de trabalho simbólico da Dança de São Gonçalo, e delas a um time de futebol – assim como (por iniciativa própria ou através de negociações com “os de fora”) acolheram e incorporaram à “vida da comunidade” algumas unidades sociais vindas de setores externos da sociedade civil (de igrejas a raras ONGs) ou do poder público (da escola ao posto de saúde).","2014-07-11"
"2021/10/22 3:27:23 PM GMT-3","comunidade","Positiva","O LUGAR DA VIDA - Comunidade e Comunidade Tradicional   http://www.seer.ufu.br/index.php/campoterritorio/article/view/27067","Carlos Rodrigues Brandão e Maristela Correa Borges","mobilização, luta, expulsão, memória","12° Eles possuem e preservam a memória de uma história já passada ou ainda presente, de situações de organização e mobilização de alternativas de resistência e/ou de luta frente a processos de cercamento de terras, de expropriação parcial de território, de ameaças de expulsão “do lugar”, ou atos semelhantes de ameaça aos direitos de liberdade e de integridade de posse e uso da comunidade.","2014-07-11"
"2021/10/22 3:44:39 PM GMT-3","comunidade","Negativa","O que é comunidade biológica?   https://www.pensamentoverde.com.br/meio-ambiente/comunidade-biologica/","Redação Pensamento Verde ","comunidade biológica, biocenose, biota","O termo Comunidade Biológica, biocenose ou biota, é um conjunto de outras comunidades que habitam um biótipo, ou seja, uma região que apresenta as condições de regularidade para a existência de uma comunidade animal ou vegetal. Essas comunidades são as populações das espécies que vivem no mesmo local. O biótipo corresponde à menor parcela de um habitat que é possível discernir geograficamente.","2013-10-15"
"2021/10/22 3:48:56 PM GMT-3","comunidade","Negativa","O que é comunidade biológica?   https://www.pensamentoverde.com.br/meio-ambiente/comunidade-biologica/","Redação Pensamento Verde ","fatores químicos, fatores físicos,  ","Sendo assim, uma comunidade biológica é a junção de vários indivíduos de espécies de plantas e animais em um determinado espaço.
Para a comunidade sobreviver ela depende de fatores físicos e químicos do meio ambiente. Ou seja, um local possui um tipo de solo que, por sua vez, contém diferentes minerais e água, juntos eles influenciam no clima da região com fatores como umidade, temperatura e luminosidade. A partir daí, os seres vivos ali presentes também serão influenciados, podendo existir espécies específicas apenas dessa região e outras espécies que conseguem se adaptar a diferentes cenários, seja por migração natural ou influenciada pelo ser humano.
","2013-10-15"
"2021/10/22 3:59:14 PM GMT-3","comunidade","Negativa","Fonte: População e comunidade   https://brasilescola.uol.com.br/biologia/populacao-comunidade.htm","Vanessa Sardinha dos Santos","Ecologia, espécies, ecólogos, predadores","Ao estudar Ecologia, preocupamo-nos com a análise das interações das espécies entre si e destas com o meio. Para realizar essa análise, no entanto, é fundamental conhecer alguns conceitos básicos. Entre esses conceitos, destacam-se as noções de população e comunidade.
[...]
Ao estudar uma população, os ecólogos preocupam-se em analisar todos os fatores que influenciam esse grupo de organismos, como o número de nascimentos e mortes. Além disso, é fundamental analisar os movimentos migratórios, a quantidade de alimento disponível, o número de predadores, entre outras variantes que afetam diretamente o tamanho de uma população.
[...]
Uma comunidade, por sua vez, é formada por todos os organismos que vivem em uma área, em um determinado período de tempo, ou seja, todas as populações viventes de uma região. Alguns autores definem ainda a comunidade como a parte viva de um ecossistema.
",""
"2021/10/22 4:06:57 PM GMT-3","comunidade","Negativa","Comunidade biológica   https://escola.britannica.com.br/artigo/comunidade-biol%C3%B3gica/631074","","fungos, bactérias, cadeias alimentares","Em biologia, uma comunidade é o conjunto de seres vivos que interagem uns com os outros em uma certa área. Essas espécies interagem através de cadeias alimentares, teias alimentares e pirâmides de energia. As comunidades que existem em uma área representam todos os seres vivos de um ecossistema. Por exemplo, uma comunidade de floresta contém árvores, plantas, mamíferos, insetos, minhocas e muitos seres vivos minúsculos que vivem no solo, tais como fungos e bactérias.",""
"2021/10/22 4:11:03 PM GMT-3","comunidade","Negativa","Comunidade biológica   https://escola.britannica.com.br/artigo/comunidade-biol%C3%B3gica/631074","","recifes de coral, artificiais","Um fator que determina a estrutura geral da comunidade é a biodiversidade, ou seja, a quantidade de diferentes espécies que vivem nela. Comunidades com um alto nível de biodiversidade geralmente são saudáveis e funcionam bem. Florestas tropicais e recifes de coral são exemplos de comunidades que costumam ter níveis extremamente altos de biodiversidade. Comunidades com níveis muito baixos de biodiversidade muitas vezes são artificiais. Terras cultivadas e lagos poluídos são exemplos de comunidades com baixos níveis de biodiversidade.",""
