"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/09/24 9:59:54 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","proteção territorial ","Na tentativa de diminuir os riscos que as ações de proteção
territorial geram para os indígenas, sobretudo para aqueles que atuam
como Guardiões da Floresta, o Conselho de Mulheres Guajajara da TI Caru
tem supervisionado essas ações para que não haja abuso do uso de
violência física contra os invasores. A partir dessa iniciativa, a Sra.
Marcilene Guajajara acredita que os indígenas da TI Caru evitam
problemas posteriores, como as retaliações que outros povos indígenas
vêm sofrendo.","2020-01-01"
"2021/09/24 10:00:35 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","A atuação do Conselho de Mulheres Guajajara nas ações de
proteção territorial da TI Caru é uma iniciativa inédita, não observada
entre outros grupos indígenas que possuem formas de organização
semelhante à dos Guardiões da Floresta. Isso demonstra que apesar desse
tipo de iniciativa ter ganhado força no âmbito da PNGATI, cada povo
construiu suas próprias estratégias de defesa do território, as quais
permanecem mesmo após o término dos PDPIs.","2020-01-01"
"2021/09/24 10:01:18 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Além das ações de proteção territorial desenvolvidas pelos
Guardiões da Floresta, os Ka’apor têm adotado a estratégia de criar
aldeias novas nos pontos da TI mais vulneráveis e suscetíveis à invasão
de madeiros, as quais são denominadas áreas de proteção.","2020-01-01"
"2021/09/24 10:02:15 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","violência; representação política; gestão territorial","A intensificação das estratégias e da violência utilizada pelos
grupos empresariais, sobretudo aqueles vinculados ao agronegócio, para
apropriarem-se das áreas de floresta do oeste maranhense, forçaram os
indígenas dessa região a organizarem-se coletivamente e de diferentes
maneiras, através de mobilizações internas, articulações com movimentos
sociais, órgãos governamentais e organizações da sociedade civil, além
da adoção de formas inovadoras de representação política e gestão
territorial. Tais experiências decorrem do profundo conhecimento que
eles detêm de suas realidades localizadas, as quais convergem para a
constituição de múltiplas territorialidades específicas ou espaços sociais
que amparem seus modos de ser e existir","2020-01-01"
"2021/09/24 10:03:16 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","organização social; política ambiental ","Nesse sentido, as diferentes formas de organização social e
política dos indígenas descritas neste trabalho podem ser compreendidas
como uma reação à violência física e simbólica que eles sofrem
cotidianamente, com a ação ou conivência do Estado. Entretanto, elas
também podem ser vistas como alternativas eficientes para a proteção
da biodiversidade da Amazônia Maranhense, respeitando a autonomia
e os modos de ser e existir de cada povo. Por isso, é fundamental
que essas iniciativas sejam reconhecidas, apoiadas e financiadas pela
política ambiental, a qual tem se mostrado completamente sem
eficácia ao negar a importância dos povos e comunidades tradicionais e das
unidades de produção familiar para a preservação do meio ambiente,
seja quando cria áreas de proteção integral ou quando age em favor
dos interesses de grupos empresariais que visam à destruição desses
agentes sociais e de seus territórios.","2020-01-01"
"2021/09/24 10:09:42 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","As práticas das
quebradeiras de coco babaçu para a feitura do sabonete são descritas a
partir da extração do óleo da amêndoa do coco babaçu, percorrendo
as etapas do trabalho específico de fabricação do sabonete, nas
quais revelam o controle de técnicas próprias e saberes tradicionais.
Portanto, está fábrica difere de outras em que a relações de produção
estão voltadas apenas, para atender o mercado. O jeito de ser, de fazer
e de viver dessas mulheres pode ser percebido na luta cotidiana pelo
direito ao território e, ainda, através da jornada de trabalho agrícola e
extrativista que elas e suas famílias desenvolvem.","2020-01-01"
"2021/09/24 10:10:56 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Foram as relações sociais de pesquisa estabelecidas com agentes
sociais das autodesignadas comunidades quilombolas de Macacos, Brejim e
Curupá no município de Alto Parnaíba, no Maranhão, que propiciaram as
condições de possibilidade para a realização da pesquisa que subsidiou o presente
artigo. Situadas próximas às nascentes do rio Parnaíba, as comunidades
acima citadas têm se mobilizado coletivamente, desde 2013, através da
Associação das Comunidades Quilombolas de Macacos, Brejim e Curupá
(ACQMBC), e demandado do Estado brasileiro o reconhecimento como
“comunidades remanescentes de quilombos”, na luta pela defesa de seus
modos de vida e permanência no território reivindicado. Tradicionalmente
ocupado, tal território está desde 2002 intrusado102 pelo Parque Nacional
das Nascentes do Rio Parnaíba – PNNRP, uma Unidade de Conservação
de Proteção Integral.","2020-01-01"
"2021/09/24 10:12:03 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","Parque; ICMBio; IBAMA","Criado em julho de 2002, através de decreto presidencial, o
Parque Nacional das Nascentes do Rio Parnaíba, tem ameaçado
sobremaneira a permanência dos autodesignados quilombolas no
território e provocado, pelo que pude observar, a instituição de
um conjunto de normas103, estabelecidas por agentes vinculados
ao Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais
Renováveis (IBAMA) e Instituto Chico Mendes de Conservação da
Biodiversidade (ICMBio), sobre as práticas tradicionais de uso dos
recursos naturais, que trazem implicações para a reprodução física e
social dessas unidades sociais.","2020-01-01"
"2021/09/24 10:13:12 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","relações sociais; identidade quilombola ","A ênfase em relações sociais que são
denotativas de “práticas de uso comum dos recursos naturais” me pareceu
especialmente pertinente para refletir criticamente sobre o processo
de afirmação da identidade quilombola, porquanto através de sua
descrição e análise seja possível entender a construção das percepções
de direito por parte daqueles que tiveram seus territórios intrusados
com a criação do Parque.","2020-01-01"
"2021/09/24 10:14:12 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","agricultura, pecuária, extrativismo, caça","Inicialmente o sistema de classificação atualizado pelos meus
entrevistados me pareceu indicar diferentes tipos de “solo” (barro,
areia, vazantes e brejos), “clima” (lugar úmido, fresco ou frio, seco),
“vegetação” (capim, mato, árvores altas, árvores baixas, buritizais,
carrascos, tabuleiros, cerrados) e usos (agricultura, pecuária, extrativismo,
caça) que distinguem os designados baixões, serras e gerais. Entretanto,
com o desdobramento das atividades de pesquisa pude perceber que
tais categorias fazem referência a um conhecimento específico sobre
tipos de solo e vegetação e que elas denotam sobremaneira formas de
apropriação dos recursos naturais que não dispensam saberes e práticas
tidas como tradicionais indicando certas estratégias (BOURDIEU, 2004)
de controle e apropriação do território reivindicado.","2020-01-01"
"2021/09/24 10:15:39 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","comunidades intrusadas; situações de conflito ","Por outro lado, mesmo a expulsão não se concretizando em
face de tanta morosidade para demarcação do Parque, como em face
da luta pelo reconhecimento como quilombo, pude observar diferentes
situações de conflitos sociais envolvendo as comunidades intrusadas
pelo Parque e os chamados projeteiros que se avizinham e pressionam os
territórios tradicionalmente ocupados por um conjunto de unidades
sociais bastante amplo incluindo as três comunidades que elegi
para a realização de uma pesquisa mais detida","2020-01-01"
"2021/09/24 10:16:33 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","A “autonomia” adquire, assim, uma conotação de construção
de uma percepção de direito própria que não se reduz a uma autonomia
de produção econômica simplesmente, mas, incorporando-a, afirma
elementos identitários. Nesse sentido, procurarei também no escopo
deste artigo descrever as formas específicas de uso do território
reivindicado, de modo a analisar a constituição de territorialidades
específicas face à intrusão de antagonistas que têm usurpado e buscado
disciplinar as formas de uso comum dos recursos naturais, essenciais
na garantia de seus modos de vida.","2020-01-01"
"2021/09/24 10:17:41 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)"," ","Meus anfitriões ofereceram-me não só um lugar para dormir, mas
levaram-me a conhecer outras pessoas que se dispuseram a conversar comigo
e a conceder entrevistas mais detidas, tanto quanto me levaram a conhecer
certos locais tidos como referências importantes para a compreensão da
noção de território, em jogo, e que ajudam a entender os conflitos sociais
do presente e a luta pelo reconhecimento como quilombo.","2020-01-01"
"2021/09/24 10:18:47 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/"," Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","autonomia","As áreas de chapada109, são reservadas à caça, coleta de frutos, mel,
plantas terapêuticas e de criação do gado e da “miunça” “na solta”. De
acordo com a autora acima citada, a interdição do uso das chapadas
com agricultura intensiva (arroz do sequeiro), e o “progressivo
encurralamento que lhes é imposto nos baixões, tem levado o chamado
“povo do cerrado” a operar um espaço social e territorial cada vez mais
restrito, com perda de autonomia.","2020-01-01"
"2021/09/24 10:20:13 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","agentes sociais; campos naturais; práticas tradicionais; saberes tradicionais ","A proposta desse artigo é refletir sobre a construção de uma
territorialidade específica a partir da relação dos agentes sociais com
as práticas tradicionais que incidem no modo de vida e nas relações
territoriais considerando o uso racional dos recursos naturais e dos
saberes tradicionais. A comunidade quilombola denominada Brasília,
no município de Serrano do Maranhão, região conhecida ecologicamente
como Baixada Maranhense constitui a situação analisada; a reflexão é
feita a partir do trabalho de campo, considerando os saberes e práticas
dos agentes sociais. Nessa construção, estão presentes noções ligadas
ao uso dos campos naturais, rios e das florestas, associados a seres
protetores e que controlam o uso racional dos recursos naturais.","2020-01-01"
"2021/09/24 10:21:06 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","identidade; organização social","Essas crenças e tradições se expressam e revelam dinamicamente
a organização social, demonstrando a complexidade dos diversos
elementos que compreendem um território. Neste território os agentes
sociais se posicionam como sujeitos de sua história, por meio da
construção social da sua identidade.","2020-01-01"
"2021/09/24 10:22:02 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","práticas sociais ","Na construção da territorialidade estão presentes noções
ligadas ao uso dos rios e das florestas, associados a seres protetores
e que controlam o uso racional dos recursos naturais. Elaboram
categorias próprias para designar tais seres, nem sempre associados ao
sobrenatural, já que estão presentes no dia-a-dia das práticas sociais.","2020-01-01"
"2021/09/24 10:22:53 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Esses conhecimentos incluem: rezas, defumação,
banhos e pajelança (ritual realizado pelo pajé), mediante as crenças locais,
para prevenir ou tratar doença. A noção de pertencer ao território é
mais do que possuir este, é vivenciá-lo, tornando-se parte dele”, afirmar
uma identidade construída coletivamente.","2020-01-01"
"2021/09/24 10:23:37 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","O currupira se apresenta geralmente em forma de criança, com
mais ou menos 10 anos de idade, é descrito como “caboclinho, com os
cabelos pretos e lisos, com os pés voltados para trás”. De acordo com relatos
dos agentes sociais, ele vive em área de mata e circula pelo território
fazendo travessuras. Das traquinagens ouvidas, estão: derramar
ou colocar areia na comida de trabalhadores na roça, amarrar ou
dar pisa (bater) nas pessoas utilizando um cipó e assombrar os
caçadores.","2020-01-01"
"2021/09/24 10:24:23 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Na comunidade de Brasília, tem uma área de mata chamada
currupiral, rica em caça, área temida pelos moradores, por ser considerada
morada de currupiras. Percebe-se, portanto, que na situação desta
territorialidade, a recorrência nos relatos aos seres “protetores,” revela
uma dimensão territorial para além da terra como recurso natural.","2020-01-01"
"2021/09/24 10:25:31 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","No território o acesso aos recursos naturais é livre, porém,
respeitando as regras que regem o grupo. A forma de agir sobre o território
e de apropriar-se dos recursos, envolve múltiplas dimensões, reunindo
elemento do plano simbólico, atribuído à pesca, caça e às suas práticas
tradicionais. Essa variedade de prática integrada à natureza define a forma
de apropriação desses recursos.","2020-01-01"
"2021/09/24 10:26:20 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","A construção da territorialidade vinculas e
a noção de panema, pois as práticas a ela associadas ordenam o uso e a
representação do próprio território. O panema é uma forma de manter
a diversidade da espécie da vegetação, animais, peixes dos rios, igarapés.","2020-01-01"
"2021/09/24 10:27:11 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","relações sociais","O território é um universo de relações sociais e políticas,
valores e memórias que constituem uma unidade de luta. Estudar esses
saberes implica a compreensão da territorialidade, dentro desse sistema
de relações, rompendo com a noção segundo a qual a “natureza é
natural.” Ao contrário, procuramos demonstrar o caráter social de tais
práticas considerando as relações sociais em jogo.","2020-01-01"
"2021/09/24 10:28:00 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","As intervenções avançam na ideia dos quilombolas como alvo
do Programa Brasil Quilombola, dos Territórios Quilombolas e outras
modalidades que assinalam diferenças nos dispositivos de intervenção.
A esta intervenção do Estado soma-se a da ACONERUQ, mediante
o projeto Ká Amubá, financiado pelo Instituto Marques Valle Flor -
IMVF. Este instituto foi responsável pela reforma da agroindústria de
beneficiamento de farinha da Filipa, ocorrida nos anos de 2015 e 2016.
O Banco do Nordeste instituiu o Programa Agroamigo, vinculado ao
Instituto Nordeste Cidadão e dos programas: PROCERA, PRONAF B
e Programa Brasil Quilombola de âmbito federal.","2020-01-01"
"2021/09/24 10:29:12 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","jurisprudência; políticas sociais; projetos econômicos ","Na contramão da jurisprudência estatal e sem muito retorno das
reivindicações centrais, isto é, a reivindicação por direitos territoriais
e étnicos, esses grupos vão sendo enquadrados em políticas sociais
como Bolsa Escola, Bolsa Verde e Brasil Quilombola, enunciando
novas categorias classificatórias desvinculadas da autonomia desses
grupos. A tentativa de inclusão social dos quilombolas em políticas
governamentais assume o caráter de “combate à pobreza” no espaço
rural sob a argumentação de que proporciona o “desenvolvimento”
local, implementado através de projetos econômicos.","2020-01-01"
"2021/09/24 10:30:04 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","A lógica desenvolvimentista, tem várias formas de se
apresentar, dentre elas a presença do Estado por meio da promoção dos
programas e projetos que são aplicados em ambientes rurais. Carlos
Vainer (2007), em “Planejamento Territorial e Projetos Nacionais:
os desafios da fragmentação”, aponta para a gradual irrelevância
atribuída à questão territorial no Brasil.","2020-01-01"
"2021/09/24 10:30:58 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Para o autor, a história recente
do planejamento territorial no país demonstra um processo contínuo
de desconstituição política que é evidenciado pelo desaparecimento
progressivo da questão regional da agenda nacional e pelo desmonte
dos aparatos institucionais que foram criados pelo governo federal,
na segunda metade do século XX, com o propósito de ordenar o
território e reduzir as desigualdades regionais. ","2020-01-01"
"2021/09/24 10:31:44 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Como desdobramento, a partir da crise de 1980, foi sucedida
pela adesão do país às diretrizes do Consenso de Washington,
totalmente de caráter neoliberal. Vainer (2007), acrescenta ainda que
na atualidade essa desconstituição parece estar se atualizando numa
espécie de resignação frente à fragmentação territorial subordinada
às formas de globalização contemporânea, cuja contrapartida seria
apenas a integração continental por meio da criação de espaços
mercantis adaptados às novas escalas e dinâmicas espaciais dos capitais
transnacionais.","2020-01-01"
"2021/09/24 10:34:49 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Neste trabalho não se busca definir o Estado como aquele que
domina e representa a classe dominante. Também não compartilha
da ideia de que suas ações têm como consequência se tornar soberano
sobre os grupos menos favorecidos. Logo, parece plausível tentar
descrever elementos que possam contribuir para uma interpretação
da presença do Estado em suas diversas formas que se revelam nas
práticas e “dinâmicas de decisões e de projetos que se tornam vetores da fragmentação
territorial”","2020-01-01"
"2021/09/24 10:36:04 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","afirmação identitária","O quilombo de Jamari, situado à margem esquerda do rio
Trombetas, município de Oriximiná, Estado do Pará – constituiu-se
como lócus de observações da relação de conflito entre quilombolas e
projetos implantados em meados da década de 1970115, com propósitos
antagônicos ao modo de viver desses agentes sociais.116 Por meio da
lente de reflexão antropológica tenho adquirido condições de elaborar
uma descrição etnográfica e dar ênfase aos dramas sociais, resultantes
de conflitos políticos-territoriais vivenciados por esses quilombolas
no Trombetas, face à implantação de projetos que contempla o
Estado e empresas privadas, tais como: a exploração da bauxita pela
Mineração Rio do Norte (MRN) e a criação da Reserva Biológica do
Rio Trombetas (RBRT). Penso que o acesso aos recursos naturais, a
luta pela permanência no território e a afirmação identitária tornam-se
os eixos de resistência dos quilombolas em debate.","2020-01-01"
"2021/09/24 10:37:05 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","megaprojetos; ocupação ilegal ","A partir do processo de ocupação histórica dos negros no
Trombetas, identifica-se que a permanência dos quilombolas no
território, por eles conquistados e socialmente construído, resulta de
formas de reprodução social “inventadas” pelas unidades sociais como
mecanismo de resistência, face as iniciativas de “intrusão” desse espaço
por agentes antagônicos. O termo intrusão tem sido utilizado por
Farias Júnior (2016) como sinônimo de “invasão”, uma construção
crítica ao processo de ocupação ilegal dos territórios tradicionalmente
ocupados pelos denominados “megaprojetos” e políticas ambientais
autoritárias.","2020-01-01"
"2021/09/24 10:38:13 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","meio ambiente; Trombetas ","Convém sublinhar: quilombos no Trombetas foram
conquistados através de uma relação específica com o meio ambiente,
permitindo a eles tecerem elos de reciprocidade com os recursos
utilizados. Nesse caso, a reciprocidade é entendida como a relação
dupla, pautada no uso e proteção dos recursos naturais, possibilitada
por meio de regras tácitas inventadas e legitimadas pelo grupo. A
reciprocidade resulta das formas de interação que convergem para o
sentimento de pertença ao território.","2020-01-01"
"2021/09/24 10:38:57 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Pensar a trajetória desse grupo negro, o conjunto das relações
sociais por eles construídas, a representação do território em seus
meandros, permite-nos pensar esta unidade social, o Jamari, como um
território etnicamente configurado. Tal noção é central na análise de Almeida
(2006) no laudo antropológico sobre as comunidades quilombolas em
Alcântara, Estado do Maranhão, afetadas pela tentativa de implantação
da base de lançamento de foguetes.","2020-01-01"
